step,wealth
477,12211.483319459261
478,12259.559329970294
479,12297.417853793593
480,12181.913236377437
481,12135.861504420702
482,12351.94692442576
483,12408.101568200735
484,12313.923765701364
485,12445.563525810681
486,11892.281230075812
487,11937.573710480805
488,11801.267993115478
489,11662.513862589884
490,11752.607233978157
491,11821.834300105813
492,11927.24675609271
493,11826.637140981598
494,11626.804813884335
495,11511.21221531037
496,11481.789155521914
497,11371.279577905783
498,11164.73465277257
499,10990.740100049643
500,11277.145118171034
501,11621.280899464373
502,11636.195049788437
503,11515.534493647028
504,11679.78096133808
505,11590.260474223069
506,11516.626159787553
507,11478.575953346086
508,11777.57947509735
509,11506.077643605202
510,11798.013667033254
511,11935.827928433324
512,11850.943973602596
513,11751.150720307434
514,12033.306274461796
515,11979.02972843671
516,11872.370347130669
517,11782.58486691036
518,11719.49686020801
519,11995.047269184202
520,12039.940221129655
521,12067.7597949386
522,11761.039529879921
523,11639.309444971972
524,11805.641521044769
525,11918.032451805759
526,11887.372189066722
527,11639.90945744839
528,12262.61337247622
529,12205.002446577817
530,12100.734185709189
531,12203.504360785722
532,12110.049352692093
533,12072.938154160416
534,12127.62983232946
535,12083.452335505011
536,12244.975041411579
537,12321.895568324066
538,12319.139505930098
539,12419.672859101223
540,12431.81180760457
541,12240.492910994453
542,12246.44116006407
543,12256.902434782236
544,12034.40277049817
545,11859.667125406595
546,11839.47378395692
547,11931.862343110048
548,11842.394114279072
549,12011.909333694959
550,12102.49550487803
551,12024.869638973316
552,11727.063519728423
553,11534.061042111847
554,11435.839069014955
555,11451.476592004552
556,11621.436548421905
557,11706.299793287573
558,11773.44452786581
559,11798.092447563147
560,11650.548224057377
561,11858.396696638869
562,11827.119880451273
563,11777.223539147608
564,11733.325234951608
565,11598.638208075676
566,11861.616018551153
567,11866.377324567551
568,11826.3128198618
569,11753.387126394418
570,11733.415710528265
571,11778.84724138918
572,11757.250142678506
573,11852.188357995365
574,11896.884512293362
575,11788.492503424759
576,11719.580405275656
577,11727.25462544388
578,11726.439654290289
579,11663.734434262124
580,11651.72472953601
581,11726.656772893675
582,11897.82218524758
583,11834.997472464342
584,11727.50743519625
585,11833.159345539198
586,11760.621324838463
587,11913.436571070386
588,11980.334874297518
589,12033.903347070107
590,12021.296853932885
591,11952.565556167687
592,11956.725638471125
593,11938.752488643042
594,12022.921916038944
595,12039.376284019598
596,11795.400168556685
597,11788.458229543423
598,11818.93620675808
599,11883.796135818202
600,11924.201470692607
601,11880.048279368762
602,11834.39038907451
603,11926.073589400727
604,12115.824099662286
605,12113.057155301754
606,12208.042635968855
607,12199.527688186517
608,11972.346434927596
609,11798.333423010594
610,11808.137685655922
611,11712.733188854525
612,11750.856394615415
613,11650.04981288546
614,11742.123695351325
615,11780.31357390646
616,11933.988171426447
617,11728.802161793761
618,11760.466123291437
619,11837.386750899317
620,11859.50042539992
621,11832.849514971858
622,11833.177420303136
623,11902.261442219567
