step,wealth
704,14819.449501985646
705,14798.21227886368
706,14791.300933564273
707,14805.726192083084
708,14853.750902011776
709,14852.664123289249
710,14845.3319011277
711,14875.373074414429
712,14870.84060186259
713,14853.765622068046
714,14856.204821145511
715,14854.508601081387
716,14879.425635561784
717,14847.915528838595
718,14806.900430577332
719,14752.344034193222
720,14757.048452049283
721,14810.703774595442
722,14795.202089043063
723,14864.340288577507
724,14656.892950829819
725,14700.075368590265
726,14792.999245311648
727,14814.522216323385
728,14785.822148538478
729,14798.391641019845
730,14786.34779416333
731,14820.112608237985
732,14871.841596095828
733,14896.45978889626
734,14887.006214234189
735,14984.591333186874
736,14902.16615626015
737,14919.531147359525
738,14912.539998838176
739,14961.101661271987
740,14963.073931783943
741,14960.739499247555
742,14940.35434827149
743,14859.409379726056
744,14839.28397314266
745,14879.774693091957
746,14759.417007883578
747,14764.313113123504
748,14827.235390781903
749,14806.898553684969
750,14804.00654686287
751,14698.479041483244
752,14776.05421642597
753,14773.562487867603
754,14947.93282023114
755,14901.99755466014
756,14865.073488246191
757,14836.44213803767
758,14883.55419914615
759,14922.467707323405
760,14846.133935961903
761,14848.22444405431
762,14949.566598365496
763,15017.295531669732
764,14831.618858025548
765,14805.890623055242
766,14917.098892154134
767,14701.455294522764
768,14612.071630137994
769,14566.080477773454
770,14695.53868670303
771,14741.980227502263
772,14801.214432301644
773,14850.397760213169
774,14784.712311922825
775,14769.468585281973
776,14750.222024904193
777,14746.561315729796
778,14806.027312286638
779,14693.141917574814
780,14701.88017424553
781,14562.365477875126
782,14548.6834561474
783,14541.506664921097
784,14534.18297319883
785,14449.668058929967
786,14478.459095783246
787,14439.032218812748
788,14434.48111497787
789,14453.37815479443
790,14447.568209558529
791,14453.934108098114
792,14434.303747482636
793,14403.873814234375
794,14437.837969833405
795,14440.097314011779
796,14455.228572515836
797,14442.980358301542
798,14430.634142108845
799,14418.190938589356
800,14401.511659968215
801,14341.478745038476
802,14320.192706737764
803,14362.650509163057
804,14324.06148795677
805,14282.330296378403
806,14383.66316419372
807,14317.487628274761
808,14304.802622759265
809,14276.351210714214
810,14267.327907943041
811,14266.735085554716
812,14283.34010557557
813,14306.612919489318
814,14324.396289176204
815,14323.788330019677
816,14327.09711483599
817,14352.20542586655
818,14355.934204459785
819,14352.430727585068
820,14354.561183513704
821,14354.789783088252
822,14361.460899655096
823,14364.890021821015
824,14376.305800626678
825,14288.945725882324
826,14275.540483080129
827,14317.1150331885
828,14310.981958971299
829,14273.856173206526
830,14284.611353900158
831,14245.50838788618
832,14252.699232333567
833,14371.621255912032
834,14352.819570005928
835,14307.639280342122
836,14332.93857889661
837,14320.417435520661
838,14279.80158932397
839,14278.525308157969
840,14244.82092480042
841,14249.546289704514
842,14336.984997125568
843,14320.274604093056
844,14296.323738986757
845,14321.917088575154
846,14340.035058272566
847,14340.170778022706
848,14318.72217881046
849,14316.19157294655
850,14338.430979912799
851,14332.16524206579
852,14343.33222394243
853,14332.284274115638
854,14298.652338165597
855,14308.009152011482
856,14381.553575311902
857,14346.903490951914
858,14277.738961060577
859,14322.400120667824
860,14326.28617648873
861,14301.450799885914
862,14310.614608552816
863,14319.737835893788
864,14350.368507047559
865,14351.19352656575
866,14345.28202951578
867,14325.64454532584
868,14313.4832644138
869,14328.7513105252
870,14350.261491205629
871,14356.54051325025
872,14298.159808388926
873,14301.211861800217
874,14315.348601287524
875,14362.691310662345
876,14356.499218860514
877,14365.276104994486
878,14394.891272600527
879,14396.05497207282
880,14397.292958477517
881,14398.456505318596
882,14419.18502038146
883,14411.011303694648
884,14357.595973608937
885,14344.395965070176
886,14298.816033059538
887,14280.833209800528
888,14202.956362685241
889,14299.60360528367
890,14389.503058052087
891,14388.374536957623
892,14374.515291197415
893,14416.413914669662
894,14392.630555759553
895,14509.238514546072
896,14534.543929083115
897,14468.599067493364
898,14381.184453509002
899,14528.934773238605
900,14522.635978074546
