step,wealth
934,15189.042245533874
935,15212.969012270782
936,15152.986936973783
937,15184.139606578103
938,15285.982712102556
939,15354.045847889365
940,15442.330813659575
941,15460.13947160984
942,15475.166878633465
943,15627.545462380116
944,15492.212142046785
945,15589.622450914409
946,15632.435835719838
947,15724.865922972152
948,15502.824547665567
949,15383.227543093255
950,15280.73282347121
951,15437.468182920726
952,15413.234627211927
953,15059.91444761609
954,14981.241824661329
955,15148.093783832652
956,15156.99461040315
957,15080.007244168037
958,15323.15608453063
959,15104.614380363457
960,14820.739063259949
961,14382.694704239975
962,14514.688846303252
963,14417.348401978314
964,14746.844034970713
965,14811.730031574638
966,14819.509155811073
967,15061.24405473266
968,15108.68370443766
969,15365.455684081782
970,15399.866948528708
971,15546.412321163769
972,15521.111218008464
973,15574.358837574746
974,15451.642005390264
975,15614.95412475748
976,15577.686913452715
977,15599.061388091219
978,15508.240957367938
979,15509.629775795174
980,15656.98225035732
981,15331.414855638917
982,15300.002283274505
983,15262.744863068956
984,15003.684926721642
985,15170.736338762621
986,15236.67207529145
987,15392.18772233818
988,15521.296465166424
989,15602.149713164257
990,15625.174626018674
991,15631.558422616932
992,15585.128154564543
993,15848.836609207021
994,15772.877572375883
995,15812.24325323009
996,15857.422309711876
997,15822.410200739627
998,15885.016243962249
999,15861.961668659858
1000,15925.396857458183
1001,15782.087114232505
1002,15788.746925330055
1003,15759.855238339362
1004,15902.424326019252
1005,15758.005377298834
1006,15906.33725930036
1007,16016.130983847977
1008,15988.078062278375
1009,16083.532861771753
1010,16214.534437914535
1011,16088.060149492418
1012,16157.8349930942
1013,16159.22234852313
1014,16221.259304182218
1015,16194.599235980444
1016,16185.995052628548
1017,16037.418084545703
1018,16072.064231642238
1019,16066.513910686554
1020,16116.104093607053
1021,16142.164890354195
1022,16093.256780487258
1023,15774.645704539
1024,15841.084012932088
1025,15806.92607650666
1026,15996.913135969484
1027,16389.821260201872
1028,16516.06211212047
1029,16587.450127852313
1030,16603.248360506288
1031,16551.591423146485
1032,16559.63095384699
1033,16452.806817946304
1034,16240.707651629486
1035,16307.114931075725
1036,16366.617389392719
1037,16372.161636528865
1038,16459.817760841124
1039,16510.753849320863
1040,16566.664388190045
1041,16652.942092234516
1042,16602.406230248886
1043,16705.223238296832
1044,16735.138584130484
1045,16742.899550868708
1046,16846.543704839394
1047,16818.79723354176
1048,16850.649189702806
1049,16763.650288066885
1050,16711.449526136887
1051,16840.142104007406
1052,16753.147225346416
1053,16749.820272703313
1054,16821.190382837052
1055,16751.74321883529
1056,16244.890347755136
1057,16239.902067017541
1058,16379.230176560599
1059,16477.0218635745
1060,16659.15419490707
1061,16660.26236720808
1062,16483.958701997813
1063,16294.76926594074
1064,16235.379255157772
1065,16195.439802653884
1066,16396.68269652541
1067,16490.86676257354
1068,16303.390975413227
1069,16327.193166580983
1070,16075.996330704229
1071,16100.901483717256
1072,16123.04129914302
1073,16413.682985259307
1074,16382.086753548705
1075,16545.740921118268
1076,16696.50481847186
1077,16790.100134766497
1078,16881.492711033923
1079,16832.139693217538
1080,16592.341708097094
1081,16734.299995047797
1082,16659.113223143246
1083,16748.28596903568
1084,16658.914196354013
1085,16546.42766538597
1086,16657.05485408264
1087,16724.456627383664
1088,16782.482622640335
1089,16628.15538123724
1090,16740.70018465272
1091,16753.426968641324
1092,16699.36885363306
1093,16874.74901063058
1094,16873.918717017303
1095,16923.385771505174
1096,16963.191862138257
1097,16892.47192704339
1098,16601.041923315974
1099,16525.327229231665
1100,16442.939678716986
1101,16451.23874500062
1102,16186.527066969124
1103,16437.175278294624
1104,16146.644356928464
1105,15954.378723928856
1106,16124.93891801551
1107,15836.131319184458
1108,15924.643919190741
1109,15494.72949019274
1110,15365.386259189405
1111,15446.707396388461
1112,15239.410749165696
1113,15550.98544167198
1114,15670.443844976071
1115,15500.149002645761
1116,15668.046598548337
1117,15622.672837923255
1118,15580.900590692638
1119,15857.461101801042
1120,15895.534255989474
1121,15704.627157572257
1122,15662.86502423715
1123,15344.222974241473
1124,15446.880550453212
1125,15490.448845375608
1126,15588.168551047705
1127,14800.39655099926
1128,13907.539716336834
1129,13882.745648908438
1130,13663.582192739526
1131,15028.066227270552
1132,14354.687255390718
1133,14608.557517189905
1134,14749.59886761623
1135,14708.2293341382
1136,14377.606366287999
1137,14398.105395062485
1138,14051.246373795753
1139,14412.153257908205
1140,14633.764128903751
1141,14938.591706702573
1142,15046.13946736803
1143,15051.876585864668
1144,15146.396312941064
1145,15152.406462522737
1146,15259.412158571173
1147,15484.260084088204
1148,15395.21236280553
1149,15265.993384214606
1150,15235.760097570732
1151,15184.659998789257
1152,15196.130250124168
1153,14950.88467579656
1154,14903.442364825398
1155,14895.681690233025
1156,14861.14818575807
1157,14815.982822748669
1158,14809.630062169597
1159,14836.314141321274
1160,14964.130103624211
1161,14962.942151866124
1162,15015.947334010167
1163,14863.223172710257
1164,14908.094413855764
1165,14880.48562573648
1166,14890.566635006506
1167,14850.50072127017
1168,14810.028154481884
1169,14813.761812187144
1170,14741.996572302469
1171,14892.609377373054
1172,14906.025919652437
1173,14990.299794944272
1174,14947.485984087469
1175,15006.77441143249
1176,14838.05187249169
1177,14978.557281261656
1178,14850.01303744782
1179,14847.776159240175
1180,14769.03436984623
1181,14914.19972856997
1182,15078.057017449511
1183,15086.503412572654
1184,15204.078214520656
1185,15279.430751047388
1186,15352.310486884486
1187,15347.340090892261
1188,15416.75714204484
1189,15537.786094925174
1190,15421.565776175348
1191,15413.115739116989
1192,15505.267718137478
1193,15548.934772927922
1194,15494.17793490013
1195,15523.715958380368
1196,15457.236332166442
1197,15508.828298241806
1198,15603.447479344162
1199,15592.014743067886
1200,15621.551899263326
1201,15623.787755076775
1202,15756.144258487897
1203,15761.360578966685
1204,15827.801545529928
1205,15823.826084381773
1206,15782.033845308384
1207,15762.1465807982
1208,15702.908099553026
1209,15443.399676442521
1210,15676.369681087108
1211,15596.689119782588
1212,15715.698342322316
1213,15702.529768282526
1214,15824.496101140681
1215,15793.172761893718
1216,15960.418096720621
1217,16014.959102301102
1218,16016.449050739408
1219,15978.90630492482
1220,15975.429228139272
1221,15888.52415297103
1222,15846.2515428026
1223,15782.550934197372
1224,16023.077890300083
1225,15952.404926002639
1226,16019.057662703606
1227,16055.515639508863
1228,16112.27480604961
1229,16015.89747208077
1230,15896.773296231031
1231,15982.694648287747
1232,16115.713526658627
1233,16068.971012742813
1234,16108.397396700027
1235,16145.594673143225
1236,16192.201670338372
1237,16326.206180740539
1238,16320.743585848715
1239,16407.403481412588
1240,16384.79673374594
1241,16364.427208658995
1242,16440.711454746306
1243,16476.420878563298
1244,16554.18788685165
1245,16463.827597794043
1246,16411.364495307964
1247,16335.47509545994
1248,16428.794753599443
1249,16474.902001126593
1250,16536.844316139734
1251,16593.097618996584
1252,16612.20051668854
1253,16611.952282555758
1254,16671.421455236497
1255,16609.49714959565
